ID,ID Utilisateur,Pseudo,Date,Niveau,Score,Précision (%),Temps de Réponse Moyen (s),Temps Total (s),Tentatives Totales,Réponses Correctes,Précision Addition (%),Total Addition,Correct Addition,Précision Soustraction (%),Total Soustraction,Correct Soustraction,Précision Multiplication (%),Total Multiplication,Correct Multiplication,Précision Division (%),Total Division,Correct Division,Précision Puissance (%),Total Puissance,Correct Puissance,Précision Algèbre (%),Total Algèbre,Correct Algèbre

28ba5aeb-5263-4e66-a56c-cfe0e633ed2f,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T16:58:12.173Z,1,0,0,0
419256b8-e596-4562-9007-4d29fad7851f,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T16:58:12.174Z,1,0,0,0
a211923e-218f-4bef-90ba-6742072286ed,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:00:53.960Z,1,0,0,0
0128916b-b84d-4fcf-ac7b-99a6dd987006,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:00:53.970Z,1,0,0,0
29860cac-ebda-4df0-8135-8b957d3c4d4e,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:01:12.613Z,1,0,0,0
1b9e6269-59fa-47da-a110-b3b168353f9f,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:01:12.622Z,1,0,0,0
28464c57-cdab-44b0-9505-4d390a8806c3,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:01:54.044Z,1,0,0,0
e725a68c-6992-475c-b666-e52b264bf41a,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:01:54.075Z,1,0,0,0
864320a7-b5b0-4012-a71b-705793199d69,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:01:54.103Z,1,0,0,0
811f6bc7-8695-4d25-b0fc-b5d259ac6910,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:01:54.243Z,1,0,0,0
66a0d4d0-3fa9-42a9-9547-6a5a16269770,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:01:54.256Z,1,0,0,0
125e40f1-6667-4761-85a0-408c6ba17920,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:01:59.581Z,1,0,0,0
8808db3d-6bee-4048-a31c-6df13764321e,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:01:59.587Z,1,0,0,0
69e08898-e1f6-45b2-9e9a-be203c6b107a,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:01:59.620Z,1,0,0,0
fcbcd873-1e16-447f-b291-9be0fa1ef6d2,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:01:59.620Z,1,0,0,0
bfe32fc1-76e5-44c0-82cf-0cc0906e7da5,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:02:13.113Z,1,0,0,0
e3d821b2-3964-4e57-971c-b39e2d7a8265,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:02:23.374Z,1,0,0,0
27366dda-d8bc-48f3-a43c-fa61452a0b6c,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:02:23.375Z,1,0,0,0
5908d820-270d-471a-9fed-50dc9c37d62f,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:02:23.399Z,1,0,0,0
89a30d74-3839-4e6d-bb53-95e59aa477f5,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:02:23.404Z,1,0,0,0
82038f27-d19c-43ab-8697-77565068f5aa,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:02:30.563Z,1,0,0,0
ef808dea-c1d4-4fd4-ac45-7f0d102c3b96,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:02:30.564Z,1,0,0,0
1094c6da-4f7b-4292-9a07-05700ddbb7da,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:02:30.592Z,1,0,0,0
5f5682f3-d301-451e-8ed5-ea0856d90873,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:02:30.603Z,1,0,0,0
6c66b400-9440-4623-aae3-7f079c9bfa46,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:02:33.174Z,1,0,0,0
ea6ada0b-68ce-46a1-8b16-913c9f4caa20,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:02:33.174Z,1,0,0,0
2e9e8195-658e-4009-bfd6-3f1bfcbd5abd,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:02:33.252Z,1,0,0,0
40c51dad-1e47-4604-876b-4c2be83d1a79,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:02:33.262Z,1,0,0,0
f70fab94-3152-4d7a-97f5-8f0ccf75ade1,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:02:37.002Z,1,0,0,0
197c9b2e-8528-4fc4-92d2-d4c6836bd052,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:02:37.003Z,1,0,0,0
c02c7683-6ced-4082-96ab-39d5b3e54a22,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:02:37.024Z,1,0,0,0
c9af8a58-0ef9-4643-bd51-828a0c915fc5,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:02:37.037Z,1,0,0,0
280ebe8a-8f8e-46a7-ae63-13b1b33dcae2,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:02:39.351Z,1,0,0,0
af8da9eb-ba6f-41fd-87e1-967cf32d182b,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:02:39.346Z,1,0,0,0
034bb4ea-ca7e-498c-b490-4c0a0fd9dc4f,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:02:39.375Z,1,0,0,0
9198d216-22b4-4c98-89a5-ce4891f9d40f,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:02:39.383Z,1,0,0,0
8e14aa77-91f5-49ea-b9a7-0eecf8a089fc,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:03:46.502Z,1,0,0,0
4657ac8c-8363-4cd7-bb22-cc5edbc887bf,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:03:46.506Z,1,0,0,0
0f079839-dba1-436a-9533-96a35ca441df,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:03:46.521Z,1,0,0,0
4aafc5cc-d8d3-4c83-8cea-7c1d78ba703e,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:03:46.527Z,1,0,0,0
9a89edd0-fef9-4a9b-aa0e-d3bb97376fa4,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:04:18.465Z,1,0,0,0
ce3c492e-ff13-4935-900d-e43a00745805,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:04:18.466Z,1,0,0,0
87dead7c-d71c-4606-adf7-04bb333742ea,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:04:18.483Z,1,0,0,0
a695817a-f3f0-4634-8a45-e18f50b19f5c,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:04:18.491Z,1,0,0,0
d1f6975f-3c78-4815-aff2-313d8e3d5493,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:04:20.733Z,1,0,0,0
baffcce8-73b8-459f-9576-7dbcb247ca60,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:04:20.733Z,1,0,0,0
31cbbf91-6312-4205-a5aa-12c04ef4250e,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:04:20.751Z,1,0,0,0
31543290-7591-4b0a-9f57-51c70aacc450,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:04:20.757Z,1,0,0,0
08f37c63-7a4b-4726-bf36-0fc6640ed5eb,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:05:35.347Z,1,0,0,0
9a5f87a1-9d78-44b9-8350-a514f21b9cf3,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:07:33.214Z,1,0,0,0
b506764e-11ee-42b4-8ee4-e30ed4e0e514,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:08:12.520Z,1,0,0,0
4202e758-2935-4f7a-a2ec-caff526fc077,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:16:10.815Z,1,0,0,0
053c570a-5da3-4d3d-aa4e-29e08d803184,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:16:10.823Z,1,0,0,0
d47c94c2-2b22-429c-bbee-6a2f3ce8bd62,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:16:10.828Z,1,0,0,0
17adcf2c-8a30-4fb3-bcc3-4e90ca3af18b,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:16:25.789Z,1,0,0,0
004fd8c9-1ef8-4818-9486-cb5138b70d47,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:19:39.601Z,1,0,0,0
5d1aae4c-fbff-4edc-855f-78fe0b16af5d,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:20:06.852Z,1,0,0,0
2eb5ad14-c8ef-4e30-9848-f64959134508,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:22:30.314Z,1,0,0,0
8e9b47de-dc84-4399-9470-2020d3db4b41,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:23:23.975Z,1,0,0,0
60620500-9629-47a8-b023-024ec56848f8,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:23:36.477Z,1,0,0,0
4353a6a4-a198-4f3e-ac56-544ce7ca3b83,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:23:36.480Z,1,0,0,0
10a59d15-e040-42d0-8729-e72e6cec593d,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:23:36.489Z,1,0,0,0
658ecfbe-997c-4e95-b4f1-bf54c6566fdd,56ea792d-99f3-49f3-bf3f-2797473061cf,undefined,2025-02-11T17:24:23.746Z,1,0,0,0
